Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
37,USDA Salinas,Monterey Bay,9/17/1991,1500,260,0.53, ,0.00, ,619, ,1.3, ,21.4, ,51, ,10.9, ,6.4, ,312, ,20.3, 
37,USDA Salinas,Monterey Bay,9/17/1991,1600,260,0.38, ,0.00, ,482, ,1.3, ,19.2, ,59, ,11.1, ,6.1, ,314, ,20.5, 
37,USDA Salinas,Monterey Bay,9/17/1991,1700,260,0.19, ,0.00, ,208, ,1.3, ,17.8, ,65, ,11.2, ,6.2, ,323, ,20.7, 
37,USDA Salinas,Monterey Bay,9/17/1991,1800,260,0.07, ,0.00, ,82, ,1.4, ,15.1, ,79, ,11.4, ,5.1, ,317, ,20.8, 
37,USDA Salinas,Monterey Bay,9/17/1991,1900,260,0.01, ,0.00, ,1, ,1.2, ,13.2, ,81, ,10.0, ,4.4, ,307, ,20.8, 
37,USDA Salinas,Monterey Bay,9/17/1991,2000,260,0.01, ,0.00, ,-2, ,1.2, ,12.6, ,80, ,9.3, ,3.4, ,309, ,20.7, 
37,USDA Salinas,Monterey Bay,9/17/1991,2100,260,0.00, ,0.00, ,-2, ,1.2, ,12.5, ,81, ,9.4, ,3.0, ,313, ,20.6, 
37,USDA Salinas,Monterey Bay,9/17/1991,2200,260,0.00, ,0.00, ,-2, ,1.2, ,12.4, ,82, ,9.5, ,2.5, ,311, ,20.5, 
37,USDA Salinas,Monterey Bay,9/17/1991,2300,260,0.00, ,0.00, ,-2, ,1.2, ,12.1, ,82, ,9.1, ,1.5, ,322, ,20.3, 
37,USDA Salinas,Monterey Bay,9/17/1991,2400,260,-0.01, ,0.00, ,-2, ,1.3, ,11.9, ,89, ,10.3, ,1.1, ,316, ,20.2, 
37,USDA Salinas,Monterey Bay,9/18/1991,0100,261,-0.01, ,0.00, ,-2, ,1.2, ,11.5, ,86, ,9.3, ,1.1, ,29, ,20.1, 
37,USDA Salinas,Monterey Bay,9/18/1991,0200,261,0.00, ,0.00, ,-2, ,1.1, ,11.5, ,82, ,8.6, ,0.8, ,143, ,20.0, 
37,USDA Salinas,Monterey Bay,9/18/1991,0300,261,0.00, ,0.00, ,-2, ,1.1, ,11.5, ,81, ,8.3, ,1.0, ,123, ,19.9, 
37,USDA Salinas,Monterey Bay,9/18/1991,0400,261,0.00, ,0.00, ,-2, ,1.1, ,11.4, ,80, ,8.1, ,1.1, ,97, ,19.8, 
37,USDA Salinas,Monterey Bay,9/18/1991,0500,261,0.01, ,0.00, ,-2, ,1.1, ,11.3, ,80, ,8.0, ,2.0, ,126, ,19.8, 
37,USDA Salinas,Monterey Bay,9/18/1991,0600,261,0.00, ,0.00, ,-1, ,1.1, ,11.1, ,80, ,7.8, ,2.0, ,124, ,19.7, 
37,USDA Salinas,Monterey Bay,9/18/1991,0700,261,0.02, ,0.00, ,26, ,1.1, ,11.1, ,80, ,7.8, ,1.9, ,140, ,19.6, 
37,USDA Salinas,Monterey Bay,9/18/1991,0800,261,0.08, ,0.00, ,144, ,1.1, ,11.3, ,80, ,8.0, ,2.3, ,124, ,19.5, 
37,USDA Salinas,Monterey Bay,9/18/1991,0900,261,0.26, ,0.00, ,453, ,1.3, ,14.9, ,74, ,10.3, ,2.7, ,146, ,19.5, 
37,USDA Salinas,Monterey Bay,9/18/1991,1000,261,0.42, ,0.00, ,631, ,1.1, ,20.4, ,46, ,8.4, ,1.4, ,179, ,19.4, 
37,USDA Salinas,Monterey Bay,9/18/1991,1100,261,0.57, ,0.00, ,747, ,1.2, ,22.3, ,44, ,9.5, ,3.0, ,312, ,19.4, 
37,USDA Salinas,Monterey Bay,9/18/1991,1200,261,0.66, ,0.00, ,806, ,1.2, ,22.4, ,44, ,9.6, ,4.7, ,306, ,19.6, 
37,USDA Salinas,Monterey Bay,9/18/1991,1300,261,0.66, ,0.00, ,804, ,1.2, ,21.2, ,49, ,9.9, ,5.8, ,313, ,19.8, 
37,USDA Salinas,Monterey Bay,9/18/1991,1400,261,0.58, ,0.00, ,741, ,1.4, ,19.9, ,60, ,11.8, ,6.6, ,312, ,20.1, 
37,USDA Salinas,Monterey Bay,9/18/1991,1500,261,0.46, ,0.00, ,623, ,1.5, ,18.9, ,70, ,13.4, ,7.0, ,319, ,20.3, 
37,USDA Salinas,Monterey Bay,9/18/1991,1600,261,0.35, ,0.00, ,460, ,1.4, ,18.0, ,69, ,12.2, ,6.8, ,322, ,20.5, 
37,USDA Salinas,Monterey Bay,9/18/1991,1700,261,0.19, ,0.00, ,265, ,1.4, ,16.4, ,76, ,12.2, ,6.2, ,318, ,20.6, 
37,USDA Salinas,Monterey Bay,9/18/1991,1800,261,0.05, ,0.00, ,65, ,1.3, ,14.5, ,81, ,11.3, ,5.9, ,320, ,20.7, 
37,USDA Salinas,Monterey Bay,9/18/1991,1900,261,0.01, ,0.00, ,0, ,1.3, ,13.4, ,82, ,10.4, ,5.2, ,316, ,20.6, 
37,USDA Salinas,Monterey Bay,9/18/1991,2000,261,0.00, ,0.00, ,-2, ,1.3, ,13.3, ,82, ,10.3, ,4.8, ,318, ,20.6, 
37,USDA Salinas,Monterey Bay,9/18/1991,2100,261,0.00, ,0.00, ,-2, ,1.2, ,13.2, ,81, ,10.0, ,3.6, ,316, ,20.4, 
37,USDA Salinas,Monterey Bay,9/18/1991,2200,261,0.00, ,0.00, ,-2, ,1.2, ,13.2, ,80, ,9.9, ,2.6, ,322, ,20.4, 
37,USDA Salinas,Monterey Bay,9/18/1991,2300,261,-0.01, ,0.00, ,-1, ,1.2, ,13.1, ,81, ,9.9, ,2.0, ,335, ,20.3, 
37,USDA Salinas,Monterey Bay,9/18/1991,2400,261,-0.01, ,0.00, ,-2, ,1.2, ,13.0, ,80, ,9.6, ,1.5, ,11, ,20.2, 
37,USDA Salinas,Monterey Bay,9/19/1991,0100,262,0.01, ,0.00, ,-2, ,1.2, ,12.9, ,80, ,9.6, ,1.1, ,24, ,20.1, 
37,USDA Salinas,Monterey Bay,9/19/1991,0200,262,0.00, ,0.00, ,-1, ,1.2, ,12.7, ,83, ,9.9, ,1.3, ,82, ,20.0, 
37,USDA Salinas,Monterey Bay,9/19/1991,0300,262,0.00, ,0.00, ,-1, ,1.2, ,12.6, ,84, ,9.9, ,0.9, ,150, ,19.9, 
37,USDA Salinas,Monterey Bay,9/19/1991,0400,262,0.00, ,0.00, ,-2, ,1.2, ,12.4, ,82, ,9.5, ,1.2, ,61, ,19.8, 
37,USDA Salinas,Monterey Bay,9/19/1991,0500,262,0.00, ,0.00, ,-1, ,1.2, ,12.4, ,82, ,9.5, ,1.3, ,36, ,19.8, 
37,USDA Salinas,Monterey Bay,9/19/1991,0600,262,0.01, ,0.00, ,-1, ,1.2, ,12.4, ,83, ,9.5, ,1.5, ,44, ,19.7, 
37,USDA Salinas,Monterey Bay,9/19/1991,0700,262,0.01, ,0.00, ,14, ,1.2, ,12.3, ,84, ,9.7, ,1.6, ,32, ,19.6, 
37,USDA Salinas,Monterey Bay,9/19/1991,0800,262,0.02, ,0.00, ,59, ,1.2, ,12.5, ,85, ,10.1, ,1.2, ,89, ,19.6, 
37,USDA Salinas,Monterey Bay,9/19/1991,0900,262,0.05, ,0.00, ,124, ,1.3, ,13.3, ,85, ,10.7, ,0.8, ,129, ,19.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,1000,262,0.23, ,0.00, ,413, ,1.4, ,14.8, ,82, ,11.7, ,1.5, ,301, ,19.4, 
37,USDA Salinas,Monterey Bay,9/19/1991,1100,262,0.45, ,0.00, ,708, ,1.5, ,17.0, ,75, ,12.6, ,2.6, ,302, ,19.4, 
37,USDA Salinas,Monterey Bay,9/19/1991,1200,262,0.56, ,0.00, ,800, ,1.4, ,18.8, ,66, ,12.3, ,3.9, ,304, ,19.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,1300,262,0.60, ,0.00, ,799, ,1.3, ,19.8, ,58, ,11.2, ,4.9, ,314, ,19.6, 
37,USDA Salinas,Monterey Bay,9/19/1991,1400,262,0.56, ,0.00, ,734, ,1.3, ,19.9, ,58, ,11.3, ,5.4, ,311, ,19.9, 
37,USDA Salinas,Monterey Bay,9/19/1991,1500,262,0.46, ,0.00, ,612, ,1.4, ,18.6, ,64, ,11.7, ,5.9, ,310, ,20.1, 
37,USDA Salinas,Monterey Bay,9/19/1991,1600,262,0.32, ,0.00, ,446, ,1.4, ,17.4, ,70, ,12.0, ,5.9, ,312, ,20.3, 
37,USDA Salinas,Monterey Bay,9/19/1991,1700,262,0.17, ,0.00, ,249, ,1.4, ,16.0, ,77, ,12.0, ,5.5, ,311, ,20.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,1800,262,0.04, ,0.00, ,48, ,1.3, ,14.6, ,80, ,11.2, ,5.0, ,311, ,20.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,1900,262,0.01, ,0.00, ,-1, ,1.3, ,14.0, ,81, ,10.8, ,4.3, ,308, ,20.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,2000,262,0.00, ,0.00, ,-2, ,1.3, ,13.7, ,81, ,10.6, ,3.6, ,302, ,20.5, 
37,USDA Salinas,Monterey Bay,9/19/1991,2100,262,0.00, ,0.00, ,-1, ,1.3, ,13.6, ,81, ,10.4, ,2.5, ,300, ,20.4, 
37,USDA Salinas,Monterey Bay,9/19/1991,2200,262,-0.01, ,0.00, ,-2, ,1.3, ,13.7, ,81, ,10.5, ,1.6, ,314, ,20.3, 
37,USDA Salinas,Monterey Bay,9/19/1991,2300,262,-0.01, ,0.00, ,-2, ,1.3, ,13.7, ,81, ,10.5, ,1.6, ,351, ,20.2, 
37,USDA Salinas,Monterey Bay,9/19/1991,2400,262,-0.01, ,0.00, ,-2, ,1.3, ,13.7, ,81, ,10.5, ,1.3, ,6, ,20.1, 
37,USDA Salinas,Monterey Bay,9/20/1991,0100,263,0.00, ,0.00, ,-2, ,1.3, ,13.7, ,81, ,10.5, ,1.0, ,275, ,20.0, 
37,USDA Salinas,Monterey Bay,9/20/1991,0200,263,0.00, ,0.00, ,-1, ,1.3, ,13.5, ,82, ,10.5, ,1.0, ,196, ,20.0, 
37,USDA Salinas,Monterey Bay,9/20/1991,0300,263,0.01, ,0.00, ,-1, ,1.3, ,13.3, ,82, ,10.3, ,1.4, ,99, ,19.9, 
37,USDA Salinas,Monterey Bay,9/20/1991,0400,263,0.01, ,0.00, ,-2, ,1.2, ,13.1, ,82, ,10.1, ,1.8, ,69, ,19.8, 
37,USDA Salinas,Monterey Bay,9/20/1991,0500,263,0.01, ,0.00, ,-1, ,1.2, ,12.8, ,82, ,9.7, ,2.2, ,70, ,19.7, 
37,USDA Salinas,Monterey Bay,9/20/1991,0600,263,0.01, ,0.00, ,-1, ,1.2, ,12.7, ,81, ,9.6, ,2.0, ,84, ,19.7, 
37,USDA Salinas,Monterey Bay,9/20/1991,0700,263,0.02, ,0.00, ,15, ,1.2, ,12.7, ,82, ,9.8, ,2.0, ,123, ,19.6, 
37,USDA Salinas,Monterey Bay,9/20/1991,0800,263,0.03, ,0.00, ,61, ,1.3, ,13.2, ,85, ,10.7, ,2.4, ,145, ,19.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,0900,263,0.07, ,0.00, ,161, ,1.3, ,13.7, ,84, ,11.1, ,1.6, ,185, ,19.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,1000,263,0.29, ,0.00, ,495, ,1.4, ,15.5, ,80, ,12.1, ,1.9, ,286, ,19.4, 
37,USDA Salinas,Monterey Bay,9/20/1991,1100,263,0.47, ,0.00, ,716, ,1.4, ,17.1, ,74, ,12.4, ,3.6, ,296, ,19.4, 
37,USDA Salinas,Monterey Bay,9/20/1991,1200,263,0.55, ,0.00, ,787, ,1.5, ,19.0, ,68, ,12.9, ,3.8, ,304, ,19.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,1300,263,0.58, ,0.00, ,788, ,1.5, ,19.9, ,63, ,12.6, ,4.7, ,311, ,19.6, 
37,USDA Salinas,Monterey Bay,9/20/1991,1400,263,0.56, ,0.00, ,726, ,1.4, ,20.3, ,58, ,11.8, ,5.7, ,313, ,19.8, 
37,USDA Salinas,Monterey Bay,9/20/1991,1500,263,0.46, ,0.00, ,604, ,1.3, ,18.7, ,62, ,11.3, ,6.2, ,313, ,20.1, 
37,USDA Salinas,Monterey Bay,9/20/1991,1600,263,0.33, ,0.00, ,438, ,1.3, ,17.8, ,65, ,11.3, ,6.2, ,319, ,20.3, 
37,USDA Salinas,Monterey Bay,9/20/1991,1700,263,0.19, ,0.00, ,251, ,1.4, ,16.3, ,73, ,11.5, ,6.1, ,321, ,20.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,1800,263,0.05, ,0.00, ,50, ,1.3, ,15.0, ,78, ,11.2, ,5.3, ,322, ,20.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,1900,263,0.01, ,0.00, ,-1, ,1.3, ,14.4, ,78, ,10.6, ,4.9, ,323, ,20.5, 
37,USDA Salinas,Monterey Bay,9/20/1991,2000,263,0.01, ,0.00, ,-2, ,1.3, ,14.1, ,78, ,10.3, ,4.1, ,316, ,20.4, 
37,USDA Salinas,Monterey Bay,9/20/1991,2100,263,0.00, ,0.00, ,-2, ,1.2, ,13.9, ,79, ,10.2, ,3.2, ,315, ,20.3, 
37,USDA Salinas,Monterey Bay,9/20/1991,2200,263,-0.01, ,0.00, ,-2, ,1.2, ,13.7, ,79, ,10.1, ,2.0, ,292, ,20.2, 
37,USDA Salinas,Monterey Bay,9/20/1991,2300,263,-0.01, ,0.00, ,-1, ,1.2, ,13.6, ,79, ,10.1, ,1.3, ,318, ,20.1, 
37,USDA Salinas,Monterey Bay,9/20/1991,2400,263,-0.01, ,0.00, ,-2, ,1.2, ,13.6, ,79, ,10.0, ,1.1, ,155, ,20.1, 
37,USDA Salinas,Monterey Bay,9/21/1991,0100,264,0.01, ,0.00, ,-2, ,1.2, ,13.6, ,79, ,10.2, ,1.6, ,93, ,20.0, 
37,USDA Salinas,Monterey Bay,9/21/1991,0200,264,0.01, ,0.00, ,-2, ,1.2, ,13.5, ,80, ,10.1, ,2.1, ,125, ,19.9, 
37,USDA Salinas,Monterey Bay,9/21/1991,0300,264,0.01, ,0.00, ,-2, ,1.3, ,13.6, ,80, ,10.3, ,2.0, ,156, ,19.8, 
37,USDA Salinas,Monterey Bay,9/21/1991,0400,264,0.01, ,0.00, ,-2, ,1.3, ,13.7, ,80, ,10.3, ,1.5, ,112, ,19.8, 
37,USDA Salinas,Monterey Bay,9/21/1991,0500,264,0.01, ,0.00, ,-2, ,1.2, ,13.5, ,80, ,10.1, ,0.9, ,292, ,19.7, 
37,USDA Salinas,Monterey Bay,9/21/1991,0600,264,0.01, ,0.00, ,-1, ,1.2, ,13.3, ,81, ,10.1, ,1.3, ,218, ,19.6, 
37,USDA Salinas,Monterey Bay,9/21/1991,0700,264,0.02, ,0.00, ,15, ,1.2, ,13.4, ,81, ,10.1, ,1.3, ,134, ,19.6, 
37,USDA Salinas,Monterey Bay,9/21/1991,0800,264,0.03, ,0.00, ,54, ,1.2, ,13.4, ,81, ,10.1, ,1.9, ,78, ,19.5, 
37,USDA Salinas,Monterey Bay,9/21/1991,0900,264,0.07, ,0.00, ,151, ,1.3, ,14.2, ,80, ,10.7, ,1.3, ,105, ,19.4, 
37,USDA Salinas,Monterey Bay,9/21/1991,1000,264,0.27, ,0.00, ,455, ,1.3, ,15.7, ,75, ,11.3, ,1.6, ,233, ,19.4, 
37,USDA Salinas,Monterey Bay,9/21/1991,1100,264,0.46, ,0.00, ,712, ,1.4, ,17.7, ,67, ,11.5, ,2.4, ,309, ,19.4, 
37,USDA Salinas,Monterey Bay,9/21/1991,1200,264,0.57, ,0.00, ,793, ,1.4, ,19.2, ,61, ,11.5, ,4.1, ,303, ,19.5, 
37,USDA Salinas,Monterey Bay,9/21/1991,1300,264,0.58, ,0.00, ,797, ,1.3, ,19.3, ,59, ,11.1, ,4.6, ,308, ,19.6, 
37,USDA Salinas,Monterey Bay,9/21/1991,1400,264,0.56, ,0.00, ,732, ,1.3, ,20.3, ,55, ,11.0, ,5.0, ,313, ,19.8, 
37,USDA Salinas,Monterey Bay,9/21/1991,1500,264,0.49, ,0.00, ,610, ,1.3, ,20.1, ,55, ,10.9, ,5.7, ,319, ,20.1, 
37,USDA Salinas,Monterey Bay,9/21/1991,1600,264,0.34, ,0.00, ,442, ,1.3, ,18.4, ,63, ,11.3, ,5.7, ,313, ,20.3, 
37,USDA Salinas,Monterey Bay,9/21/1991,1700,264,0.18, ,0.00, ,244, ,1.4, ,16.7, ,72, ,11.5, ,5.8, ,317, ,20.4, 
37,USDA Salinas,Monterey Bay,9/21/1991,1800,264,0.05, ,0.00, ,60, ,1.3, ,14.6, ,80, ,11.1, ,5.2, ,314, ,20.5, 
37,USDA Salinas,Monterey Bay,9/21/1991,1900,264,0.01, ,0.00, ,-1, ,1.3, ,14.0, ,81, ,10.9, ,4.3, ,316, ,20.5, 
37,USDA Salinas,Monterey Bay,9/21/1991,2000,264,0.00, ,0.00, ,-1, ,1.3, ,13.8, ,83, ,11.0, ,3.6, ,308, ,20.4, 
37,USDA Salinas,Monterey Bay,9/21/1991,2100,264,-0.01, ,0.00, ,-1, ,1.4, ,13.7, ,87, ,11.6, ,2.5, ,308, ,20.3, 
37,USDA Salinas,Monterey Bay,9/21/1991,2200,264,-0.01, ,0.00, ,-2, ,1.3, ,13.8, ,84, ,11.1, ,1.5, ,333, ,20.2, 
37,USDA Salinas,Monterey Bay,9/21/1991,2300,264,-0.02, ,0.00, ,-1, ,1.3, ,13.5, ,84, ,10.8, ,0.9, ,252, ,20.2, 
37,USDA Salinas,Monterey Bay,9/21/1991,2400,264,-0.01, ,0.00, ,-2, ,1.3, ,13.7, ,84, ,11.0, ,1.2, ,123, ,20.1, 
37,USDA Salinas,Monterey Bay,9/22/1991,0100,265,0.01, ,0.00, ,-2, ,1.3, ,13.8, ,83, ,10.9, ,2.3, ,125, ,20.0, 
37,USDA Salinas,Monterey Bay,9/22/1991,0200,265,0.01, ,0.00, ,-2, ,1.3, ,13.6, ,83, ,10.7, ,2.3, ,125, ,19.9, 
37,USDA Salinas,Monterey Bay,9/22/1991,0300,265,0.00, ,0.00, ,-2, ,1.3, ,13.4, ,83, ,10.7, ,2.2, ,138, ,19.8, 
37,USDA Salinas,Monterey Bay,9/22/1991,0400,265,0.00, ,0.00, ,-1, ,1.3, ,13.3, ,84, ,10.6, ,1.9, ,157, ,19.7, 
37,USDA Salinas,Monterey Bay,9/22/1991,0500,265,0.00, ,0.00, ,-1, ,1.3, ,13.0, ,84, ,10.4, ,1.4, ,166, ,19.7, 
37,USDA Salinas,Monterey Bay,9/22/1991,0600,265,0.00, ,0.00, ,-1, ,1.2, ,12.7, ,85, ,10.2, ,1.5, ,78, ,19.6, 
37,USDA Salinas,Monterey Bay,9/22/1991,0700,265,0.02, ,0.00, ,26, ,1.2, ,12.4, ,86, ,10.0, ,2.5, ,103, ,19.5, 
37,USDA Salinas,Monterey Bay,9/22/1991,0800,265,0.06, ,0.00, ,115, ,1.3, ,12.6, ,86, ,10.4, ,2.8, ,140, ,19.5, 
37,USDA Salinas,Monterey Bay,9/22/1991,0900,265,0.24, ,0.00, ,418, ,1.4, ,15.1, ,82, ,12.0, ,3.0, ,149, ,19.4, 
37,USDA Salinas,Monterey Bay,9/22/1991,1000,265,0.40, ,0.00, ,615, ,1.4, ,18.7, ,64, ,11.6, ,2.3, ,175, ,19.4, 
37,USDA Salinas,Monterey Bay,9/22/1991,1100,265,0.52, ,0.00, ,738, ,1.3, ,22.2, ,48, ,10.7, ,1.6, ,226, ,19.4, 
37,USDA Salinas,Monterey Bay,9/22/1991,1200,265,0.63, ,0.00, ,794, ,1.4, ,23.0, ,48, ,11.4, ,4.2, ,297, ,19.5, 
37,USDA Salinas,Monterey Bay,9/22/1991,1300,265,0.61, ,0.00, ,785, ,1.4, ,20.3, ,60, ,12.2, ,6.0, ,310, ,19.7, 
37,USDA Salinas,Monterey Bay,9/22/1991,1400,265,0.55, ,0.00, ,722, ,1.4, ,19.8, ,63, ,12.5, ,6.0, ,312, ,19.9, 
37,USDA Salinas,Monterey Bay,9/22/1991,1500,265,0.45, ,0.00, ,600, ,1.5, ,19.3, ,66, ,12.9, ,6.0, ,313, ,20.1, 
37,USDA Salinas,Monterey Bay,9/22/1991,1600,265,0.31, ,0.00, ,431, ,1.5, ,18.5, ,70, ,13.0, ,5.8, ,313, ,20.3, 
37,USDA Salinas,Monterey Bay,9/22/1991,1700,265,0.16, ,0.00, ,238, ,1.5, ,17.2, ,78, ,13.3, ,5.2, ,312, ,20.5, 
37,USDA Salinas,Monterey Bay,9/22/1991,1800,265,0.03, ,0.00, ,61, ,1.5, ,15.4, ,85, ,12.9, ,4.7, ,312, ,20.6, 
37,USDA Salinas,Monterey Bay,9/22/1991,1900,265,-0.02, ,0.00, ,0, ,1.5, ,13.9, ,97, ,13.3, ,4.2, ,310, ,20.6, 
37,USDA Salinas,Monterey Bay,9/22/1991,2000,265,-0.01, ,0.00, ,-1, ,1.4, ,13.7, ,88, ,11.7, ,3.8, ,324, ,20.5, 
37,USDA Salinas,Monterey Bay,9/22/1991,2100,265,-0.01, ,0.00, ,-2, ,1.3, ,13.3, ,87, ,11.1, ,3.4, ,320, ,20.4, 
37,USDA Salinas,Monterey Bay,9/22/1991,2200,265,0.00, ,0.00, ,-2, ,1.2, ,12.9, ,81, ,9.7, ,2.7, ,310, ,20.3, 
37,USDA Salinas,Monterey Bay,9/22/1991,2300,265,-0.01, ,0.00, ,-1, ,1.2, ,12.7, ,81, ,9.5, ,2.1, ,303, ,20.2, 
37,USDA Salinas,Monterey Bay,9/22/1991,2400,265,-0.01, ,0.00, ,-2, ,1.2, ,12.5, ,81, ,9.3, ,1.2, ,176, ,20.1, 
37,USDA Salinas,Monterey Bay,9/23/1991,0100,266,0.00, ,0.00, ,-2, ,1.2, ,12.5, ,81, ,9.2, ,1.9, ,144, ,20.0, 
37,USDA Salinas,Monterey Bay,9/23/1991,0200,266,0.00, ,0.00, ,-2, ,1.2, ,12.3, ,81, ,9.2, ,2.2, ,140, ,19.9, 
37,USDA Salinas,Monterey Bay,9/23/1991,0300,266,0.00, ,0.00, ,-2, ,1.2, ,12.2, ,82, ,9.1, ,2.2, ,134, ,19.8, 
37,USDA Salinas,Monterey Bay,9/23/1991,0400,266,0.00, ,0.00, ,-2, ,1.1, ,11.9, ,81, ,8.7, ,1.4, ,106, ,19.8, 
37,USDA Salinas,Monterey Bay,9/23/1991,0500,266,0.00, ,0.00, ,-2, ,1.1, ,11.8, ,81, ,8.6, ,2.6, ,121, ,19.7, 
37,USDA Salinas,Monterey Bay,9/23/1991,0600,266,0.00, ,0.00, ,-1, ,1.1, ,11.6, ,82, ,8.5, ,2.3, ,130, ,19.6, 
37,USDA Salinas,Monterey Bay,9/23/1991,0700,266,0.02, ,0.00, ,23, ,1.1, ,11.6, ,82, ,8.6, ,2.5, ,119, ,19.5, 
37,USDA Salinas,Monterey Bay,9/23/1991,0800,266,0.09, ,0.00, ,165, ,1.1, ,12.0, ,82, ,9.0, ,2.8, ,141, ,19.5, 
37,USDA Salinas,Monterey Bay,9/23/1991,0900,266,0.25, ,0.00, ,422, ,1.3, ,15.4, ,76, ,11.2, ,2.5, ,151, ,19.4, 
37,USDA Salinas,Monterey Bay,9/23/1991,1000,266,0.41, ,0.00, ,610, ,1.3, ,20.1, ,54, ,10.6, ,1.8, ,151, ,19.4, 
37,USDA Salinas,Monterey Bay,9/23/1991,1100,266,0.53, ,0.00, ,733, ,1.3, ,24.0, ,43, ,10.7, ,1.3, ,175, ,19.4, 
37,USDA Salinas,Monterey Bay,9/23/1991,1200,266,0.63, ,0.00, ,792, ,1.2, ,26.3, ,35, ,9.5, ,2.4, ,302, ,19.5, 
37,USDA Salinas,Monterey Bay,9/23/1991,1300,266,0.69, ,0.00, ,782, ,1.2, ,25.7, ,37, ,9.9, ,4.6, ,310, ,19.7, 
37,USDA Salinas,Monterey Bay,9/23/1991,1400,266,0.63, ,0.00, ,715, ,1.3, ,23.6, ,45, ,11.1, ,5.9, ,316, ,20.0, 
37,USDA Salinas,Monterey Bay,9/23/1991,1500,266,0.52, ,0.00, ,597, ,1.3, ,21.5, ,51, ,10.8, ,6.6, ,319, ,20.3, 
37,USDA Salinas,Monterey Bay,9/23/1991,1600,266,0.36, ,0.00, ,428, ,1.3, ,19.2, ,60, ,11.3, ,6.9, ,321, ,20.5, 
37,USDA Salinas,Monterey Bay,9/23/1991,1700,266,0.19, ,0.00, ,235, ,1.4, ,16.8, ,71, ,11.5, ,6.4, ,323, ,20.6, 
37,USDA Salinas,Monterey Bay,9/23/1991,1800,266,0.05, ,0.00, ,58, ,1.3, ,14.6, ,79, ,10.9, ,5.6, ,321, ,20.7, 
37,USDA Salinas,Monterey Bay,9/23/1991,1900,266,0.01, ,0.00, ,-1, ,1.2, ,13.2, ,81, ,10.0, ,4.7, ,317, ,20.7, 
37,USDA Salinas,Monterey Bay,9/23/1991,2000,266,0.00, ,0.00, ,-2, ,1.2, ,13.0, ,83, ,10.2, ,3.4, ,306, ,20.6, 
37,USDA Salinas,Monterey Bay,9/23/1991,2100,266,-0.01, ,0.00, ,-2, ,1.3, ,12.9, ,85, ,10.5, ,2.6, ,318, ,20.5, 
37,USDA Salinas,Monterey Bay,9/23/1991,2200,266,-0.01, ,0.00, ,-2, ,1.2, ,12.9, ,83, ,10.1, ,1.6, ,299, ,20.4, 
37,USDA Salinas,Monterey Bay,9/23/1991,2300,266,-0.01, ,0.00, ,-1, ,1.2, ,12.7, ,83, ,10.0, ,1.0, ,163, ,20.3, 
37,USDA Salinas,Monterey Bay,9/23/1991,2400,266,-0.01, ,0.00, ,-1, ,1.2, ,12.7, ,83, ,9.8, ,2.2, ,131, ,20.2, 
37,USDA Salinas,Monterey Bay,9/24/1991,0100,267,-0.02, ,0.00, ,-1, ,1.3, ,12.6, ,89, ,10.9, ,2.4, ,137, ,20.1, 
37,USDA Salinas,Monterey Bay,9/24/1991,0200,267,-0.03, ,0.00, ,-1, ,1.4, ,12.4, ,97, ,12.0, ,2.3, ,144, ,20.0, 
37,USDA Salinas,Monterey Bay,9/24/1991,0300,267,-0.02, ,0.00, ,-1, ,1.4, ,12.2, ,95, ,11.4, ,2.9, ,126, ,19.9, 
37,USDA Salinas,Monterey Bay,9/24/1991,0400,267,-0.01, ,0.00, ,-1, ,1.2, ,11.6, ,86, ,9.3, ,3.5, ,137, ,19.8, 
37,USDA Salinas,Monterey Bay,9/24/1991,0500,267,-0.01, ,0.00, ,-1, ,1.2, ,11.3, ,86, ,9.1, ,2.6, ,126, ,19.7, 
37,USDA Salinas,Monterey Bay,9/24/1991,0600,267,-0.01, ,0.00, ,0, ,1.1, ,11.7, ,82, ,8.7, ,1.8, ,115, ,19.6, 
37,USDA Salinas,Monterey Bay,9/24/1991,0700,267,0.02, ,0.00, ,70, ,1.2, ,12.9, ,81, ,9.8, ,2.2, ,139, ,19.5, 
37,USDA Salinas,Monterey Bay,9/24/1991,0800,267,0.14, ,0.00, ,244, ,1.3, ,16.7, ,67, ,10.6, ,2.0, ,150, ,19.4, 
37,USDA Salinas,Monterey Bay,9/24/1991,0900,267,0.34, ,0.00, ,438, ,1.1, ,21.5, ,43, ,8.5, ,3.3, ,146, ,19.4, 
